"ArtikelNr","Fb","Größe","GTIN/EAN","quantity"
"454521200","108","L","4067161175608","0"
"454521200","108","M","4067161175592","0"
"454521100","686","L","4067161175516","0"
"454521100","686","M","4067161175509","0"
"454521100","491","L","4067161175424","0"
"454521100","491","M","4067161175417","0"
"454521100","373","L","4067161175332","0"
"454521100","373","M","4067161175325","0"
"454521100","162","L","4067161175240","0"
"454521100","162","M","4067161175233","0"
"454521000","783","L","4067161175158","0"
"454521000","783","M","4067161175141","0"
"454521000","690","L","4067161175066","0"
"454521000","690","M","4067161175059","0"
"454521000","664","L","4067161174977","0"
"454521000","664","M","4067161174960","0"
"454521000","540","L","4067161174885","0"
"454521000","540","M","4067161174878","0"
"454521000","489","L","4067161174793","0"
"454521000","489","M","4067161174786","0"
"454521000","373","L","4067161174700","0"
"454521000","373","M","4067161174694","0"
"454521000","162","L","4067161174618","0"
"454521000","162","M","4067161174601","0"
"454521000","108","L","4067161174526","0"
"454521000","108","M","4067161174519","0"
"454520900","668","L","4067161174434","0"
"454520900","668","M","4067161174427","0"
"454520900","105","L","4067161174342","0"
"454520900","105","M","4067161174335","0"
"454520800","668","L","4067161174250","0"
"454520800","668","M","4067161174243","0"
"454520800","370","L","4067161174168","0"
"454520800","370","M","4067161174151","0"
"454520700","783","L","4067161174076","0"
"454520700","783","M","4067161174069","0"
"454520700","108","L","4067161173987","0"
"454520700","108","M","4067161173970","0"
"454520600","373","L","4067161173895","0"
"454520600","373","M","4067161173888","0"
"454512400","400","8XL","4067161173840","2"
"454511600","100","8XL","4067161173826","1"
"454485302","100","6XL","4067161173659","0"
"454485302","100","5XL","4067161173642","1"
"454485302","100","4XL","4067161173635","1"
"454485302","100","3XL","4067161173628","3"
"454485302","100","XXL","4067161173611","0"
"454485302","100","XL","4067161173604","4"
"454485302","100","L","4067161173598","4"
"454485302","100","M","4067161173581","0"
"454485202","100","6XL","4067161173574","1"
