ID,Thumbnail,Name,Type,"Attribute Set",SKU,Price,"Quantity per Source","Salable Quantity",Visibility,Status,Websites,Maattabel,Maat,"Kraag type",Pasvorm,Mouwlengte,"Default Original Qty",Eigenschappen,Materiaal,Borstzak,EAN,Capsule,Samenstelling,Duurzaamheid,"Marketing label","Creation Date"
3921," -","Venti bruin print-43","Simple Product",Default,162421900-200-43,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194323193," -"," -"," -"," -","2020-08-29 19:12:43"
3922,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162421900-200-5-overhemden-venti-modern-fit-blauw-rood-wit-punten-stippen-overhemd-100_-katoen-strijkvrij.jpg,"Venti bruin / brick print","Configurable Product",Default,162421900-200,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 19:12:44"
3923," -","Venti beige print-38","Simple Product",Default,162422700-200-38,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194324114," -"," -"," -"," -","2020-08-29 19:24:12"
3924," -","Venti beige print-43","Simple Product",Default,162422700-200-43,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194324169," -"," -"," -"," -","2020-08-29 19:24:12"
3925,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162422700-200-2-overhemden-venti-modern-fit-geruit-blokjes-stippen-punten-licht-bruin-creme-overhemd-100_-katoen-strijkvrij_1.jpg,"Venti beige / crème print","Configurable Product",Default,162422700-200,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 19:24:12"
3926," -","Venti grijs-wit geweven-38","Simple Product",Default,162425400-750-38,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Widespread,"Modern fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194305120," -"," -"," -"," -","2020-08-29 19:30:50"
3927,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162425400-750-2-overhemden-venti-modern-fit-geruit-blokjes-licht-donker-grijs-zwart-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti grijs-wit geweven","Configurable Product",Default,162425400-750,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Widespread,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 19:30:50"
3928," -","Venti grijs dot-38","Simple Product",Default,162425500-750-38,€64.99,"Default Source: 1, Default Original: 2, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 2","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",2,"Easy care",Katoen,"Zonder borstzak",4056194300736," -"," -"," -"," -","2020-08-29 19:37:24"
3929," -","Venti grijs dot-39","Simple Product",Default,162425500-750-39,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",39,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194300743," -"," -"," -"," -","2020-08-29 19:37:24"
3930," -","Venti grijs dot-43","Simple Product",Default,162425500-750-43,€64.99,"Default Source: 1, Default Original: 2, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 2","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",2,"Easy care",Katoen,"Zonder borstzak",4056194300781," -"," -"," -"," -","2020-08-29 19:37:24"
3931," -","Venti grijs dot-44","Simple Product",Default,162425500-750-44,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",44,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194300798," -"," -"," -"," -","2020-08-29 19:37:24"
3932,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162425500-750-2-overhemden-venti-modern-fit-geruit-grijs-zwart-punten-stippen-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti grijs dot","Configurable Product",Default,162425500-750,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 19:37:25"
3933," -","Venti paars print-38","Simple Product",Default,162436500-400-38,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194457294," -"," -"," -"," -","2020-08-29 19:41:28"
3934," -","Venti paars print-43","Simple Product",Default,162436500-400-43,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194457348," -"," -"," -"," -","2020-08-29 19:41:29"
3935,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162436500-400-2-overhemden-venti-modern-fit-cirkels-rondjes-blauw-roze-paars-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti paars print","Configurable Product",Default,162436500-400,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 19:41:29"
3936," -","Venti grijs blauw-43","Simple Product",Default,162499700-100-43,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti body fit overhemden",43,Kent,"Body fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194410626," -"," -"," -"," -","2020-08-29 20:09:33"
3937,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162499700-100-2-overhemden-venti-modern-fit-geruit-blauw-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti grijs blauw","Configurable Product",Default,162499700-100,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti body fit overhemden"," -",Kent,"Body fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 20:09:33"
3938," -","Venti blauwe blokjes-S","Simple Product",Default,162502900-100-S,€64.99,"Default Source: 1, Default Original: 2, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 2","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",S,"Button down","Modern fit","Lange mouw (normaal)",2,"Easy care",Katoen,"Zonder borstzak",4056194413580," -"," -"," -"," -","2020-08-29 20:21:17"
3939,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162502900-100-2-overhemden-venti-modern-fit-blokjes-donker-licht-blauw-overhemd-100_-katoen-strijkvrij_1.jpg,"Venti blauwe blokjes","Configurable Product",Default,162502900-100,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -","Button down","Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 20:21:18"
3940," -","Venti oranje / blauw print-38","Simple Product",Default,162543200-450-38,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak",4056194484726," -"," -"," -"," -","2020-08-29 20:26:26"
3941,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162543200-450-2-overhemden-venti-modern-fit-geruit-blokjes-oranje-blauw-bruin-paars-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti oranje / blauw print","Configurable Product",Default,162543200-450,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 20:26:26"
3942," -","Venti blauw geweven-43","Simple Product",Default,162543900-100-43,€59.95,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,"Button down","Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194529274," -"," -"," -"," -","2020-08-29 20:35:05"
3943," -","Venti blauw geweven-44","Simple Product",Default,162543900-100-44,€59.95,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",44,"Button down","Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194529281," -"," -"," -"," -","2020-08-29 20:35:05"
3944,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162543900-100-2-overhemden-venti-modern-fit-geruit-blokjes-donker-licht-blauw-paars-roze-rood-overhemd-100_-katoen-strijkvrij.jpg,"Venti blauw geweven","Configurable Product",Default,162543900-100,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -","Button down","Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 20:35:05"
3945," -","Venti bruin print-38","Simple Product",Default,162544700-200-38,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194511736," -"," -"," -"," -","2020-08-29 20:40:00"
3946," -","Venti bruin print-41","Simple Product",Default,162544700-200-41,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",41,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194511767," -"," -"," -"," -","2020-08-29 20:40:00"
3947," -","Venti bruin print-43","Simple Product",Default,162544700-200-43,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194511781," -"," -"," -"," -","2020-08-29 20:40:00"
3948,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162544700-200-2-overhemden-venti-modern-fit-zwart-rood-wit-rondjes-punten-overhemd-100_-katoen-strijkvrij.jpg,"Venti bruin print","Configurable Product",Default,162544700-200,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 20:40:00"
3949," -","Venti blauw print-38","Simple Product",Default,162545200-100-38,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194520714," -"," -"," -"," -","2020-08-29 20:44:27"
3950," -","Venti blauw print-43","Simple Product",Default,162545200-100-43,€64.99,"Default Source: 1, Default Original: 2, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 2","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",2,"Easy care",Katoen,"Zonder borstzak",4056194520769," -"," -"," -"," -","2020-08-29 20:44:28"
3951," -","Venti blauw print-44","Simple Product",Default,162545200-100-44,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",44,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194520776," -"," -"," -"," -","2020-08-29 20:44:28"
3952,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162545200-100-2-overhemden-venti-modern-fit-punten-licht-donker-blauw-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti blauw print","Configurable Product",Default,162545200-100,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 20:44:28"
3953," -","Venti zwart wit print-38","Simple Product",Default,162560600-800-38,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194521636," -"," -"," -"," -","2020-08-29 20:50:54"
3954," -","Venti zwart wit print-39","Simple Product",Default,162560600-800-39,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",39,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194521643," -"," -"," -"," -","2020-08-29 20:50:55"
3955," -","Venti zwart wit print-44","Simple Product",Default,162560600-800-44,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",44,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194521698," -"," -"," -"," -","2020-08-29 20:50:55"
3956,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162560600-800-2-overhemden-venti-modern-fit-stropdassen-zwart-grijs-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti zwart wit print","Configurable Product",Default,162560600-800,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 20:50:55"
3957," -","Venti zwart rood-38","Simple Product",Default,162560700-400-38,€64.99,"Default Source: 1, Default Original: 2, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 2","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",2,"Easy care",Katoen,"Zonder borstzak",4056194513242," -"," -"," -"," -","2020-08-29 20:57:02"
3958," -","Venti zwart rood-43","Simple Product",Default,162560700-400-43,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194513297," -"," -"," -"," -","2020-08-29 20:57:02"
3959," -","Venti zwart rood-44","Simple Product",Default,162560700-400-44,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",44,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194513303," -"," -"," -"," -","2020-08-29 20:57:02"
3960,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/6/162560700-400_1.jpg,"Venti zwart rood","Configurable Product",Default,162560700-400,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -","Easy care",Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-08-29 20:57:03"
3961," -","Venti zwart blauw-38","Simple Product",Default,162560800-100-38,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194521766," -"," -"," -"," -","2020-08-29 21:01:29"
3962," -","Venti zwart blauw-40","Simple Product",Default,162560800-100-40,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 0, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",40,Kent,"Modern fit","Lange mouw (normaal)",0,"Easy care",Katoen,"Zonder borstzak",4056194521780," -"," -"," -"," -","2020-08-29 21:01:29"
3963," -","Venti zwart blauw-43","Simple Product",Default,162560800-100-43,€64.99,"Default Source: 1, Default Original: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 1","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",1,"Easy care",Katoen,"Zonder borstzak",4056194521810," -"," -"," -"," -","2020-08-29 21:01:30"
